51,2.125,B,26,50.2476,49.9376,49.5851
52,2.16667,B,386,50.7426,49.8173,49.4897
53,2.20833,B,25,49.5996,48.4616,49.1632
54,2.25,B,189,49.7142,48.2882,49.0132
55,2.29167,B,45,49.2513,47.5256,48.6061
56,2.33333,P,4943,49.7908,48.5717,48.9847
57,2.375,B,44,48.4769,47.6257,48.5436
58,2.41667,B,277,48.6336,47.5781,48.4978
59,2.45833,B,51,47.7815,47.3065,48.0274
60,2.5,B,926,47.9064,47.5162,48.3226
61,2.54167,B,62,46.8312,46.955,47.8949
62,2.58333,B,296,47.1666,47.0341,47.9948
63,2.625,B,57,46.3979,46.938,47.7579
64,2.66667,P,7658,46.9779,47.2151,48.1009
65,2.70833,B,83,45.4727,46.7864,47.8726
66,2.75,B,320,45.7456,46.8879,47.6793
67,2.79167,B,54,45.0476,46.8115,47.0949
68,2.83333,B,763,45.3493,47.477,47.7183
69,2.875,B,69,44.838,47.4873,47.1836
70,2.91667,B,174,45.1315,47.6936,47.9973
71,2.95833,B,58,44.6761,47.3913,47.9408
72,3,I,12520,45.1822,47.7737,48.2551
73,3.04167,B,73,43.7605,46.6697,47.5808
74,3.08333,B,114,44.1548,46.7515,47.4147
75,3.125,B,60,43.8479,46.8839,46.5768
76,3.16667,B,458,43.8173,47.0898,47.0444
77,3.20833,B,62,43.4415,46.0335,46.3605
78,3.25,B,145,43.4822,46.6889,46.1814
79,3.29167,B,69,43.1871,46.3097,46.4862
80,3.33333,P,8656,43.6769,46.6794,46.961
81,3.375,B,160,42.8978,45.8567,46.351
82,3.41667,B,166,43.2303,46.1462,46.5975
83,3.45833,B,74,42.7185,46.1951,45.9239
84,3.5,B,436,42.8577,46.4756,46.4703
85,3.54167,B,82,42.6903,45.7693,45.7558
86,3.58333,B,230,42.6373,46.2507,46.1944
87,3.625,B,91,42.3041,46.016,45.791
88,3.66667,P,9635,42.6709,46.2049,46.5148
89,3.70833,B,77,42.5491,46.6971,47.3182
90,3.75,B,212,42.6795,46.92,47.4694
91,3.79167,B,108,42.4162,46.8457,47.5319
92,3.83333,B,320,42.753,46.8658,47.5482
93,3.875,B,74,42.4888,46.7925,47.6298
94,3.91667,B,206,42.6876,46.8544,47.541
95,3.95833,B,99,42.4069,46.7347,47.3987
96,4,I,16583,43.0013,46.8732,47.5348
97,4.04167,B,90,42.6076,46.7397,47.3579
98,4.08333,B,166,42.5826,46.6992,47.4034
99,4.125,B,44,42.4577,46.5031,46.9677
100,4.16667,B,322,42.6329,46.5459,47.0513
101,4.20833,B,59,42.5897,46.6994,46.9797
102,4.25,B,120,42.5775,46.7014,46.9553
103,4.29167,B,68,42.4232,46.5783,47.1268
104,4.33333,P,2154,42.9595,46.9268,47.5336
105,4.375,B,47,42.4143,46.7581,47.4013
106,4.41667,B,161,42.67,46.8216,47.447
107,4.45833,B,58,42.3682,46.8627,47.4272
108,4.5,B,222,42.5844,46.8208,47.3714
109,4.54167,B,53,42.4153,46.6999,46.9911
110,4.58333,B,123,42.5964,46.9016,47.3
111,4.625,B,60,42.4235,46.7422,46.5636
112,4.66667,P,1964,42.8446,47.0872,47.6269
113,4.70833,B,67,42.7301,47.4488,48.0999
114,4.75,B,289,42.8123,47.23,48.0684
115,4.79167,B,62,42.7444,47.2804,48.0878
116,4.83333,B,212,43.0451,47.4535,47.841
117,4.875,B,40,42.6824,47.304,47.7296
118,4.91667,B,169,43.0873,47.405,47.4186
119,4.95833,B,69,42.828,47.0944,47.84
120,5,I,16682,42.974,46.9099,47.5592
121,5.04167,B,74,42.5546,46.667,47.317
122,5.08333,B,213,42.8572,46.6988,47.0361
123,5.125,B,64,42.4947,46.602,47.1633
124,5.16667,B,240,42.7562,46.613,47.1419
125,5.20833,B,60,42.7488,46.4595,47.2379
126,5.25,B,153,42.6632,46.6841,47.3378
127,5.29167,B,64,42.6359,46.6104,47.0839
128,5.33333,P,1929,42.8918,46.8921,47.4895
129,5.375,B,62,42.7119,46.6254,47.234
130,5.41667,B,147,42.7797,46.7535,47.1718
131,5.45833,B,72,42.8212,46.4541,47.3517
132,5.5,B,257,42.6281,46.6106,47.1715
133,5.54167,B,78,42.6523,46.7285,47.4068
134,5.58333,B,172,42.6401,46.6724,47.2263
135,5.625,B,84,42.3928,46.6126,47.0586
136,5.66667,P,1994,42.92,46.9489,47.4717
137,5.70833,B,79,42.8028,47.17,47.8877
138,5.75,B,166,42.9939,47.3032,47.919
139,5.79167,B,84,42.896,47.1445,47.7694
140,5.83333,B,327,43.1717,47.3748,48.0193
141,5.875,B,76,42.8719,47.2873,47.8561
142,5.91667,B,295,43.2384,47.5825,48.0746
143,5.95833,B,116,43.0426,47.0366,47.943
144,6,I,16216,43.4528,46.9939,47.616
145,6.04167,B,122,42.8146,46.7713,47.3045
146,6.08333,B,390,43.1059,46.746,47.1961
147,6.125,B,143,42.6063,46.7935,47.3161
148,6.16667,B,510,42.7943,46.6577,47.0823
149,6.20833,B,159,42.6035,46.619,47.1691
150,6.25,B,307,42.8183,46.6495,47.1498
151,6.29167,B,146,42.5776,46.5838,47.1339
152,6.33333,P,2530,43.1188,47.0009,47.5422
153,6.375,B,127,42.6676,46.6645,46.701
154,6.41667,B,332,42.768,46.6373,46.8058
155,6.45833,B,123,42.5625,46.5558,46.9758
156,6.5,B,516,42.8839,46.6447,46.7819
157,6.54167,B,114,42.7267,46.7053,47.1092
158,6.58333,B,396,42.929,46.411,47.188
159,6.625,B,122,42.6259,46.6922,47.1944
160,6.66667,P,2621,43.0978,47.1389,47.4392
161,6.70833,B,117,42.8876,47.2235,47.8822
162,6.75,B,254,42.7992,46.8266,47.8243
163,6.79167,B,79,42.849,47.174,47.6508
164,6.83333,B,503,43.172,47.4131,47.9173
165,6.875,B,87,42.8061,47.0095,47.9525
166,6.91667,B,266,43.1429,47.2256,48.0561
167,6.95833,B,76,43.0713,46.9253,47.868
168,7,I,16201,43.2067,46.9776,47.5808
169,7.04167,B,91,42.5415,46.765,47.299
170,7.08333,B,343,43.0075,46.7963,47.3936
171,7.125,B,87,42.6398,46.7277,47.3432
172,7.16667,B,467,42.9178,46.7944,47.2697
173,7.20833,B,116,42.5727,46.6901,47.2338
174,7.25,B,286,42.7401,46.8385,47.1697
175,7.29167,B,114,42.7022,46.8219,47.2303
176,7.33333,P,2622,43.0262,46.9485,47.4709
177,7.375,B,135,42.4339,46.5145,46.991
178,7.41667,B,229,42.6438,46.6442,47.1309
179,7.45833,B,103,42.5085,46.6929,47.1829
180,7.5,B,434,42.6067,46.5851,47.2022
181,7.54167,B,76,42.3711,46.5448,47.2011
182,7.58333,B,303,42.5815,46.599,47.2792
183,7.625,B,87,42.4464,46.5298,47.0841
184,7.66667,P,2442,42.9308,46.8869,47.3532
185,7.70833,B,95,42.5679,47.1025,47.884
186,7.75,B,229,42.8246,47.2864,47.7989
187,7.79167,B,57,42.8176,47.1302,47.9984
188,7.83333,B,611,43.0187,47.2455,47.9417
189,7.875,B,75,42.7591,47.0048,47.8451
190,7.91667,B,138,43.0858,47.1763,48.0442
191,7.95833,B,90,43.0842,47.1108,47.9066
192,8,I,16372,42.7677,46.843,47.5698
193,8.04167,B,79,42.6102,46.5346,47.4069
194,8.08333,B,168,42.7444,46.79,47.2875
195,8.125,B,77,42.4311,46.6892,47.318
196,8.16667,B,318,42.7483,46.7398,47.4739
197,8.20833,B,75,42.5154,46.5736,47.3308
198,8.25,B,178,42.6627,46.8313,47.3109
199,8.29167,B,52,42.5069,46.6824,47.133
200,8.33333,P,2445,42.9517,47.0105,47.6843
201,8.375,B,57,42.4382,46.7682,47.3963
202,8.41667,B,169,42.7456,46.747,47.4376
203,8.45833,B,58,42.4651,46.7481,47.0954
204,8.5,B,357,42.677,46.8001,47.405
205,8.54167,B,52,42.5299,46.3107,47.0224
206,8.58333,B,125,42.7419,46.7957,47.4147
207,8.625,B,84,42.4105,46.7076,47.2509
208,8.66667,P,2290,42.6913,47.0443,47.6912
209,8.70833,B,88,42.6059,47.0421,47.9968
210,8.75,B,144,42.6628,47.1607,47.9595
211,8.79167,B,46,42.7144,47.1907,47.8476
212,8.83333,B,356,42.7928,47.0747,48.0419
213,8.875,B,51,42.6595,46.8882,47.9371
214,8.91667,B,156,42.8943,47.2461,48.0411
215,8.95833,B,80,42.8644,47.3185,48.0808
216,9,I,16553,42.8466,46.8686,47.49
217,9.04167,B,77,42.5862,46.7506,47.2874
218,9.08333,B,136,42.6922,46.6858,47.3722
219,9.125,B,75,42.3908,46.6142,47.139
220,9.16667,B,391,42.4998,46.4292,47.2452
221,9.20833,B,77,42.515,46.4857,47.2735
222,9.25,B,192,42.4057,46.6216,47.2728
223,9.29167,B,93,42.4598,46.6498,47.3058
224,9.33333,P,2610,42.9155,47.005,47.5847
225,9.375,B,132,42.2899,46.6305,47.2925
226,9.41667,B,284,42.5368,46.2782,47.2909
227,9.45833,B,86,42.3989,46.7783,47.0905
228,9.5,B,458,42.4861,46.6978,47.2499
229,9.54167,B,72,42.2736,46.6614,47.3463
230,9.58333,B,327,42.6651,46.8305,47.1843
231,9.625,B,95,42.507,46.7466,47.3302
232,9.66667,P,2522,42.9535,47.0557,47.4868
233,9.70833,B,128,42.5085,47.1231,47.7577
234,9.75,B,284,42.6163,47.3006,47.7693
235,9.79167,B,153,42.4634,46.7043,47.8359
236,9.83333,B,596,42.7451,46.632,47.6912
237,9.875,B,118,42.3241,46.9269,47.6722
238,9.91667,B,295,42.8154,46.7454,47.91
239,9.95833,B,145,42.702,47.4123,48.0147
240,10,I,16656,42.8644,46.8164,47.5627
241,10.04167,B,132,42.4111,46.8308,47.3556
242,10.08333,B,326,42.5698,46.7492,47.119
243,10.125,B,117,42.4624,46.7367,47.1981
244,10.16667,B,475,42.7035,46.6562,47.0416
245,10.20833,B,85,42.6221,46.5836,47.1828
246,10.25,B,267,42.6715,46.6505,47.2077
247,10.29167,B,136,42.6008,46.7102,47.2397
248,10.33333,P,2798,43.033,46.9973,47.5092
249,10.375,B,122,42.3991,46.2503,47.1083
250,10.41667,B,275,42.7379,46.4069,46.8936
251,10.45833,B,123,42.1862,46.003,47.0364
252,10.5,B,514,42.6125,46.3683,47.2358
253,10.54167,B,126,42.5063,46.4523,47.1153
254,10.58333,B,334,42.635,46.622,47.1786
255,10.625,B,145,42.4785,46.7464,47.0807
256,10.66667,P,2177,42.9791,47.0074,47.5055
257,10.70833,B,106,42.8135,47.2357,47.5091
258,10.75,B,307,42.878,46.9319,47.6605
259,10.79167,B,99,42.7818,47.2603,47.8161
260,10.83333,B,398,42.9764,47.3759,47.784
261,10.875,B,74,42.7464,47.385,47.7192
262,10.91667,B,205,43.1757,47.4808,47.7802
263,10.95833,B,75,43.022,47.1861,47.6866
264,11,I,16780,42.6931,46.7884,47.433
265,11.04167,B,97,42.5828,46.7281,46.8568
266,11.08333,B,178,42.6117,46.7361,47.1099
267,11.125,B,81,42.3413,46.5437,47.0524
268,11.16667,B,339,42.6091,46.6546,47.1979
269,11.20833,B,79,42.444,46.7046,47.2505
270,11.25,B,145,42.4469,46.6482,47.2046
271,11.29167,B,82,42.2918,46.5062,47.1997
272,11.33333,P,2545,42.7543,46.8692,47.5135
273,11.375,B,82,42.3444,46.6376,47.3406
274,11.41667,B,222,42.5399,46.5719,47.3306
275,11.45833,B,65,42.5149,46.6689,46.9132
276,11.5,B,243,42.5584,46.618,47.1244
277,11.54167,B,68,42.3727,46.6827,47.4162
278,11.58333,B,156,42.4631,46.7534,47.1087
279,11.625,B,87,42.3821,46.6678,47.2261
280,11.66667,P,2447,42.6899,46.8816,47.4466
281,11.70833,B,70,42.6704,46.436,47.7297
282,11.75,B,132,42.6277,46.6002,47.9896
283,11.79167,B,64,42.5521,46.1627,47.5864
284,11.83333,B,278,42.7021,46.37,47.662
285,11.875,B,73,42.4462,46.2301,47.4991
286,11.91667,B,179,43.0295,47.1434,47.9174
287,11.95833,B,83,42.7176,47.1477,47.9619
288,12,I,16671,42.7108,46.8189,47.4982
289,12.04167,B,74,42.3326,45.5857,47.2625
290,12.08333,B,136,42.6034,46.3575,47.008
291,12.125,B,66,42.346,45.9152,46.9822
292,12.16667,B,215,42.5692,46.2854,47.1705
293,12.20833,B,71,42.2782,46.6575,47.0682
294,12.25,B,114,42.5218,46.5793,47.2616
295,12.29167,B,59,42.4106,46.2414,47.313
296,12.33333,P,2299,42.7253,46.8841,47.4019
297,12.375,B,61,42.4191,46.7069,47.2595
298,12.41667,B,175,42.455,46.7686,47.2173
299,12.45833,B,59,42.4318,46.7346,47.2796
300,12.5,B,187,42.4924,46.7246,47.2407
301,12.54167,B,55,42.3678,46.5252,47.0797
302,12.58333,B,185,42.425,46.6879,46.8494
303,12.625,B,80,42.1717,46.1232,46.955
304,12.66667,P,1752,42.6427,46.9071,47.344
305,12.70833,B,75,42.5236,46.8219,47.8102
306,12.75,B,133,42.5299,47.2727,47.7516
307,12.79167,B,62,42.5557,46.9234,47.8663
308,12.83333,B,352,42.7223,46.7975,47.9102
309,12.875,B,72,42.6228,46.8561,47.8169
310,12.91667,B,120,43.0134,47.15,48.0256
311,12.95833,B,75,42.8144,46.4762,47.9135
312,13,I,16396,42.9064,46.8064,47.55
313,13.04167,B,73,42.4051,46.3281,47.3761
314,13.08333,B,143,42.735,46.4187,47.4406
315,13.125,B,64,42.4324,46.3731,47.2947
316,13.16667,B,313,42.5307,46.6122,47.387
317,13.20833,B,54,42.4099,46.4671,47.2177
318,13.25,B,138,42.3737,46.5053,47.4068
319,13.29167,B,85,42.2607,46.5598,47.3871
320,13.33333,P,2403,42.6137,46.8285,47.4918
321,13.375,B,86,42.3514,46.3312,47.3719
322,13.41667,B,160,42.4723,46.4983,47.496
323,13.45833,B,60,42.5384,46.7048,47.3898
324,13.5,B,445,42.4515,46.6077,47.3215
325,13.54167,B,57,42.3994,46.7054,47.2246
326,13.58333,B,135,42.5172,46.653,47.5
327,13.625,B,72,42.3842,46.3881,47.4131
328,13.66667,P,1823,42.7602,46.9079,47.6139
329,13.70833,B,80,42.6659,47.3594,47.774
330,13.75,B,177,42.7364,47.2995,47.8279
331,13.79167,B,61,42.6043,47.3323,47.8898
332,13.83333,B,309,42.8416,47.4877,48.101
333,13.875,B,54,42.5052,47.3224,47.905
334,13.91667,B,134,42.8522,47.4295,48.0254
335,13.95833,B,76,42.6091,47.5059,48.1721
336,14,I,16661,42.6239,46.8054,47.4181
337,14.04167,B,76,42.3093,46.5492,47.0659
338,14.08333,B,177,42.5879,46.8477,47.4064
339,14.125,B,63,42.1991,46.6029,47.1678
340,14.16667,B,364,42.4274,46.7476,47.2841
341,14.20833,B,77,42.4247,46.2649,47.1156
342,14.25,B,131,42.4066,46.7497,47.3681
343,14.29167,B,47,42.2453,46.5856,47.226
344,14.33333,P,2314,42.6496,46.7928,47.4294
345,14.375,B,80,42.0797,46.5332,47.2869
346,14.41667,B,242,42.4565,46.742,47.2445
347,14.45833,B,84,42.1683,46.7245,47.0068
348,14.5,B,474,42.2241,46.6716,47.1578
349,14.54167,B,73,42.1965,46.7866,47.2649
350,14.58333,B,171,42.4564,46.7567,47.3267
351,14.625,B,84,42.0242,46.5728,47.143
352,14.66667,P,1238,42.7733,46.9737,47.4716
353,14.70833,B,88,42.4693,47.1773,47.9392
354,14.75,B,188,42.6451,47.0944,47.7629
355,14.79167,B,67,42.5711,47.156,47.9718
356,14.83333,B,297,42.6581,47.1811,48.0158
357,14.875,B,77,42.476,47.1191,47.4904
358,14.91667,B,217,43.0118,47.5024,47.4195
359,14.95833,B,72,42.7728,47.1298,47.614
360,15,I,16850,42.784,46.839,47.518
361,15.04167,B,71,42.4076,46.7004,47.3975
362,15.08333,B,149,42.6101,46.68,47.4939
363,15.125,B,74,42.286,46.7034,47.2439
364,15.16667,B,330,42.5433,46.7682,47.336
365,15.20833,B,60,42.3273,46.7713,47.1467
366,15.25,B,136,42.3944,46.7081,47.295
367,15.29167,B,82,42.3676,46.6697,47.0677
368,15.33333,P,2671,42.7535,46.9541,47.5542
369,15.375,B,78,42.3291,46.2468,47.4846
370,15.41667,B,150,42.5467,46.3077,47.5218
371,15.45833,B,88,42.4326,46.6541,47.4004
372,15.5,B,200,42.5014,46.7025,47.4623
373,15.54167,B,70,42.3874,46.7538,47.4457
374,15.58333,B,155,42.6678,46.8483,47.6012
375,15.625,B,47,42.3613,46.7187,47.4955
376,15.66667,P,1951,42.7349,46.955,47.6426
377,15.70833,B,76,42.5998,47.1851,47.5922
378,15.75,B,183,42.8183,46.9591,47.7204
379,15.79167,B,88,42.7306,46.8143,47.9484
380,15.83333,B,224,42.8362,46.8287,48.0004
381,15.875,B,76,42.6144,46.7278,47.975
382,15.91667,B,139,43.0066,47.1604,47.9635
383,15.95833,B,75,42.8285,46.8109,47.8635
384,16,I,16743,42.7946,46.8236,47.4533
385,16.04167,B,99,42.3501,46.7669,47.1848
386,16.08333,B,236,42.6133,46.4905,47.1259
387,16.125,B,73,42.3712,46.5887,46.963
388,16.16667,B,237,42.5676,46.571,47.2806
389,16.20833,B,56,42.3737,46.3122,47.1024
390,16.25,B,162,42.4336,46.3029,46.6605
391,16.29167,B,55,42.4842,46.4908,47.0837
392,16.33333,P,2240,42.6182,46.7471,47.2381
393,16.375,B,66,42.2588,46.5653,47.0309
394,16.41667,B,135,42.5397,46.7211,47.3585
395,16.45833,B,81,42.3541,46.561,47.3853
396,16.5,B,228,42.4354,46.2723,47.2928
397,16.54167,B,62,42.3226,46.0123,47.3244
398,16.58333,B,143,42.4712,46.4204,47.3624
399,16.625,B,87,42.2261,46.4571,47.2689
400,16.66667,P,1983,42.7636,46.9322,47.4269
401,16.70833,B,83,42.5498,47.0391,47.2363
402,16.75,B,155,42.7017,47.2082,47.5093
403,16.79167,B,50,42.7729,47.4476,47.627
404,16.83333,B,215,42.9151,47.5497,47.9698
405,16.875,B,72,42.4623,47.3601,47.8631
406,16.91667,B,182,42.8787,47.3984,47.8951
407,16.95833,B,64,42.902,47.3347,47.6453
408,17,I,16774,42.7844,46.8571,47.4847
409,17.04167,B,56,42.4984,46.7339,47.2506
410,17.08333,B,166,42.5881,46.8765,47.3777
411,17.125,B,51,42.3485,46.7414,47.1251
412,17.16667,B,252,42.4755,46.595,47.2498
413,17.20833,B,66,42.3111,46.5956,47.2742
414,17.25,B,140,42.4491,46.7318,47.3534
415,17.29167,B,78,42.4036,46.6685,47.2075
416,17.33333,P,2080,42.6669,46.9446,47.5457
417,17.375,B,88,42.2401,46.7408,47.3351
418,17.41667,B,141,42.3428,46.5716,47.3696
419,17.45833,B,55,42.3746,46.2183,47.2784
420,17.5,B,314,42.2508,46.1941,47.3649
421,17.54167,B,67,42.4818,46.2502,47.4519
422,17.58333,B,165,42.4094,46.3165,47.3321
423,17.625,B,88,42.3579,46.3814,47.4881
424,17.66667,P,2340,42.7345,46.9854,47.6139
425,17.70833,B,79,42.5125,46.1039,47.8537
426,17.75,B,221,42.7158,46.949,47.7873
427,17.79167,B,83,42.6224,46.9061,47.9347
428,17.83333,B,428,42.7664,47.3354,47.8939
429,17.875,B,85,42.4822,47.2947,47.5942
430,17.91667,B,288,42.8985,47.2567,47.2577
431,17.95833,B,103,42.715,47.1152,47.3803
432,18,I,16941,42.8281,46.8253,47.5242
433,18.04167,B,141,42.4663,45.8617,47.0778
434,18.08333,B,263,42.3817,46.2807,47.1589
435,18.125,B,132,42.368,46.256,47.0109
436,18.16667,B,535,42.2408,46.3269,47.0267
437,18.20833,B,150,42.2195,46.1916,46.8527
438,18.25,B,224,42.3245,46.3611,46.988
439,18.29167,B,139,42.0136,46.3547,46.9647
440,18.33333,P,2572,42.6648,46.7571,47.4663
441,18.375,B,141,41.9748,46.3251,46.6905
442,18.41667,B,591,42.5219,46.6023,46.7583
443,18.45833,B,102,42.3766,45.6734,46.5995
444,18.5,B,598,42.9466,46.8883,47.0465
445,18.54167,B,91,42.7654,46.8174,46.1747
446,18.58333,B,362,43.0146,46.9641,47.057
447,18.625,B,117,42.803,45.8623,46.7577
448,18.66667,P,6487,43.5655,47.2288,47.5069
449,18.70833,B,199,43.1185,47.1601,47.3825
450,18.75,B,281,43.4374,47.1632,47.1643
451,18.79167,B,135,43.4441,47.3229,47.0925
452,18.83333,B,674,43.8142,47.4478,47.8033
453,18.875,B,139,43.3794,47.285,47.0721
454,18.91667,B,380,43.9192,47.7067,47.7387
455,18.95833,B,113,43.705,46.9855,47.1849
456,19,I,13483,44.6529,47.6358,48.0636
457,19.04167,B,102,43.9851,47.3522,47.7131
458,19.08333,B,353,44.252,47.0244,47.6335
459,19.125,B,68,44.0649,46.5819,47.0832
460,19.16667,B,795,44.5112,47.4236,47.5288
461,19.20833,B,77,44.3232,47.011,47.1969
462,19.25,B,331,44.6064,47.269,46.9557
463,19.29167,B,60,44.7665,46.8864,46.9682
464,19.33333,P,7411,45.7837,47.4991,47.8649
465,19.375,B,62,45.4361,47.1305,47.742
466,19.41667,B,290,46.1594,47.3923,48.0118
467,19.45833,B,63,45.7211,47.4047,47.8261
468,19.5,B,911,46.9412,47.5963,48.1854
469,19.54167,B,51,46.7326,47.4429,47.9094
470,19.58333,B,316,47.8823,47.7078,48.3804
471,19.625,B,41,47.5844,47.5684,48.5037
472,19.66667,P,5416,49.0823,48.1497,49.1502
473,19.70833,B,38,48.6382,47.6977,47.8628
474,19.75,B,212,49.2215,47.434,48.5858
475,19.79167,B,28,48.927,47.2313,48.6781
476,19.83333,B,592,50.4228,48.9794,49.9914
477,19.875,B,24,50.3869,48.8229,49.5225
478,19.91667,B,93,51.2319,49.5502,50.5649
479,19.95833,B,26,51.2791,50.9746,50.7581
480,20,I,2793,53.1381,53.352,52.089
481,20.04167,B,24,52.7263,52.7162,52.0114
482,20.08333,B,59,53.4942,53.531,52.4126
483,20.125,B,25,53.06,54.1654,52.1169
484,20.16667,B,283,56.305,55.6851,52.4047
485,20.20833,B,24,57.0691,57.0568,52.6495
486,20.25,B,39,58.4782,57.6075,53.9274
487,20.29167,B,24,58.7599,58.537,54.7561
488,20.33333,P,389,63.4169,59.709,56.8273
489,20.375,B,24,64.4758,57.9849,57.0791
490,20.41667,B,29,68.7973,60.4986,57.321
491,20.45833,B,24,69.7021,62.3003,57.2372
492,20.5,B,31,74.603,63.594,59.6867
493,20.54167,B,24,77.2344,64.0051,59.9344
494,20.58333,B,24,79.766,64.0691,60.0495
495,20.625,B,24,79.2379,64.0129,59.8465
496,20.66667,P,101,82.0449,63.7733,63.0628
497,20.70833,B,24,82.3549,67.509,63.1116
498,20.75,B,24,82.1388,67.517,63.0241
499,20.79167,B,24,82.3549,67.5243,63.1137
500,20.83333,B,24,82.8595,67.6037,63.1473
501,20.875,B,24,82.6175,67.6044,63.0571
502,20.91667,B,24,82.8782,67.7647,63.4687
503,20.95833,B,24,84.4856,75.3741,67.8314
504,21,I,256,102.2672,99.99,99.99
505,21.04167,B,24,102.2672,99.99,99.99
506,21.08333,B,24,102.8471,99.99,99.99
507,21.125,B,24,98.9936,99.99,99.99
508,21.16667,B,24,96.2466,89.9627,99.99
509,21.20833,B,24,99.2569,99.99,99.99
510,21.25,B,24,99.99,99.99,99.99
511,21.29167,B,24,92.5474,80.1453,99.99
512,21.33333,P,31,99.99,99.99,99.99
513,21.375,B,24,79.9404,74.6932,79.9119
514,21.41667,B,24,99.99,99.99,99.99
515,21.45833,B,24,99.99,99.99,99.99
516,21.5,B,24,99.99,99.99,99.99
517,21.54167,B,24,99.99,99.99,99.99
518,21.58333,B,24,99.99,99.99,99.99
519,21.625,B,24,99.99,99.99,99.99
520,21.66667,P,32,99.99,99.99,99.99
521,21.70833,B,24,106.5268,99.99,99.99
522,21.75,B,24,106.5268,99.99,99.99
523,21.79167,B,24,99.99,99.99,99.99
524,21.83333,B,24,99.99,99.99,99.99
525,21.875,B,24,108.2878,99.99,99.99
526,21.91667,B,24,108.2878,99.99,99.99
527,21.95833,B,24,99.99,99.99,99.99
528,22,I,256,99.99,99.99,99.99
529,22.04167,B,24,100.1586,99.99,99.99
530,22.08333,B,24,94.4856,99.99,99.99
531,22.125,B,24,99.99,99.99,99.99
532,22.16667,B,24,102.2672,99.99,99.99
533,22.20833,B,24,99.99,99.99,99.99
534,22.25,B,24,99.99,99.99,99.99
535,22.29167,B,24,99.99,99.99,99.99
536,22.33333,P,31,99.2569,99.99,99.99
537,22.375,B,24,99.2569,99.99,99.99
538,22.41667,B,24,99.99,99.99,99.99
539,22.45833,B,24,98.9936,99.99,99.99
540,22.5,B,24,99.99,99.99,99.99
541,22.54167,B,24,99.99,99.99,99.99
542,22.58333,B,24,99.99,99.99,99.99
543,22.625,B,24,99.99,99.99,99.99
544,22.66667,P,32,99.2569,99.99,99.99
545,22.70833,B,24,98.2878,99.99,99.99
546,22.75,B,24,105.2775,99.99,99.99
547,22.79167,B,24,108.2878,99.99,99.99
548,22.83333,B,24,105.2775,99.99,99.99
549,22.875,B,24,105.2775,99.99,99.99
550,22.91667,B,24,105.2775,99.99,99.99
551,22.95833,B,24,103.5165,99.99,99.99
552,23,I,256,91.5208,99.99,99.99
553,23.04167,B,24,94.3961,99.99,99.99
554,23.08333,B,24,99.99,99.99,99.99
555,23.125,B,24,99.99,99.99,99.99
